BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201105,23,1719,201105,23,1719,51656,306989,MICHIGAN,26,2011,May,Hail,C,91,LENAWEE,DTX,23-MAY-11 17:19:00,EST-5,23-MAY-11 17:19:00,0,0,0,0,0.00K,0.00K,Public,1.50,,,,,,,,,,,2.92,NW,BIRDSALL,2.92,NW,BIRDSALL,41.98,-84.04,41.98,-84.04,Numerous severe thunderstorms impacted areas south of M-59.,,CSV
201105,23,1855,201105,23,1855,51656,306991,MICHIGAN,26,2011,May,Hail,C,115,MONROE,DTX,23-MAY-11 18:55:00,EST-5,23-MAY-11 18:55:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,.86,NW,AZALIA,.86,NW,AZALIA,42.03,-83.68,42.03,-83.68,Numerous severe thunderstorms impacted areas south of M-59.,,CSV
201105,23,1904,201105,23,1904,51656,306992,MICHIGAN,26,2011,May,Hail,C,115,MONROE,DTX,23-MAY-11 19:04:00,EST-5,23-MAY-11 19:04:00,0,0,0,0,0.00K,0.00K,Public,1.00,,,,,,,,,,,3.66,E,OAKVILLE,3.66,E,OAKVILLE,42.07,-83.51,42.07,-83.51,Numerous severe thunderstorms impacted areas south of M-59.,,CSV
201105,23,1915,201105,23,1915,51656,306993,MICHIGAN,26,2011,May,Hail,C,163,WAYNE,DTX,23-MAY-11 19:15:00,EST-5,23-MAY-11 19:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.54,E,WALTZ,1.54,E,WALTZ,42.1,-83.35,42.1,-83.35,Numerous severe thunderstorms impacted areas south of M-59.,,CSV
201105,23,1156,201105,23,1156,51656,306994,MICHIGAN,26,2011,May,Thunderstorm Wind,C,111,MIDLAND,DTX,23-MAY-11 11:56:00,EST-5,23-MAY-11 11:56:00,0,0,0,0,0.00K,0.00K,Amateur Radio,52.00,EG,,,,,,,,,,2.04,NE,MIDLAND,2.04,NE,MIDLAND,43.64,-84.2,43.64,-84.2,Numerous severe thunderstorms impacted areas south of M-59.,Several trees and large tree limbs reported down.,CSV
201106,1,530,201106,1,535,53684,321727,MICHIGAN,26,2011,June,High Wind,Z,3,NORTHERN HOUGHTON,MQT,01-JUN-11 05:30:00,EST-5,01-JUN-11 05:35:00,0,0,0,0,1.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,,,,,,,,,,,Strong west winds in the wake of a cold front resulted in tree damage and power outages in portions of Houghton and Ontonagon counties.,A 18 to 24-inch diameter tree fell down in the spotter's backyard in Hancock.  The spotter also heard reports of power outages and trees down across roads in the Hancock area.,CSV
201106,1,544,201106,1,549,53684,321729,MICHIGAN,26,2011,June,High Wind,Z,2,ONTONAGON,MQT,01-JUN-11 05:44:00,EST-5,01-JUN-11 05:49:00,0,0,0,0,3.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,,,,,,,,,,,Strong west winds in the wake of a cold front resulted in tree damage and power outages in portions of Houghton and Ontonagon counties.,Trees and power lines were reported down in Ontonagon.  Tree size was unknown.,CSV
201105,23,1440,201105,23,1440,51656,306995,MICHIGAN,26,2011,May,Thunderstorm Wind,C,161,WASHTENAW,DTX,23-MAY-11 14:40:00,EST-5,23-MAY-11 14:40:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,.86,NW,RAWSONVILLE,.86,NW,RAWSONVILLE,42.23,-83.56,42.23,-83.56,Numerous severe thunderstorms impacted areas south of M-59.,Numerous four inch diameter tree limbs blown down.,CSV
201105,23,1454,201105,23,1454,51656,306996,MICHIGAN,26,2011,May,Thunderstorm Wind,C,163,WAYNE,DTX,23-MAY-11 14:54:00,EST-5,23-MAY-11 14:54:00,0,0,0,0,0.00K,0.00K,Trained Spotter,60.00,EG,,,,,,,,,,1.02,W,DEARBORN HGTS,1.02,W,DEARBORN HGTS,42.37,-83.3,42.37,-83.3,Numerous severe thunderstorms impacted areas south of M-59.,A large tree was reported blown down.,CSV
201105,23,1456,201105,23,1456,51656,307001,MICHIGAN,26,2011,May,Thunderstorm Wind,C,163,WAYNE,DTX,23-MAY-11 14:56:00,EST-5,23-MAY-11 14:56:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,1.23,SE,PERRINVILLE,1.23,SE,PERRINVILLE,42.34,-83.31,42.34,-83.31,Numerous severe thunderstorms impacted areas south of M-59.,Several six inch diameter tree limbs reported down.,CSV
201105,23,1456,201105,23,1456,51656,307003,MICHIGAN,26,2011,May,Thunderstorm Wind,C,163,WAYNE,DTX,23-MAY-11 14:56:00,EST-5,23-MAY-11 14:56:00,0,0,0,0,3.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,0,N,REDFORD HGTS,0,N,REDFORD HGTS,42.37,-83.25,42.37,-83.25,Numerous severe thunderstorms impacted areas south of M-59.,"Four inch diameter tree limbs reported down, along with powerlines.",CSV
201105,23,1507,201105,23,1507,51656,307004,MICHIGAN,26,2011,May,Thunderstorm Wind,C,163,WAYNE,DTX,23-MAY-11 15:07:00,EST-5,23-MAY-11 15:07:00,0,0,0,0,1.00K,0.00K,Broadcast Media,52.00,EG,,,,,,,,,,1.47,NNW,HAMTRAMCK,1.47,NNW,HAMTRAMCK,42.4,-83.06,42.4,-83.06,Numerous severe thunderstorms impacted areas south of M-59.,A large tree was reported blown down.,CSV
201105,23,1515,201105,23,1515,51656,307005,MICHIGAN,26,2011,May,Thunderstorm Wind,C,99,MACOMB,DTX,23-MAY-11 15:15:00,EST-5,23-MAY-11 15:15:00,0,0,0,0,1.00K,0.00K,Trained Spotter,52.00,EG,,,,,,,,,,1.02,W,EAST DETROIT,1.02,W,EAST DETROIT,42.47,-82.95,42.47,-82.95,Numerous severe thunderstorms impacted areas south of M-59.,A large tree was reported blown down on powerlines.,CSV
201105,23,1515,201105,23,1515,51656,307006,MICHIGAN,26,2011,May,Thunderstorm Wind,C,99,MACOMB,DTX,23-MAY-11 15:15:00,EST-5,23-MAY-11 15:15:00,0,0,0,0,0.00K,0.00K,Broadcast Media,50.00,EG,,,,,,,,,,1.53,W,EAST DETROIT,1.53,W,EAST DETROIT,42.47,-82.96,42.47,-82.96,Numerous severe thunderstorms impacted areas south of M-59.,Numerous large tree limbs reported blown down.,CSV
201106,16,1655,201106,16,1655,54492,327365,MICHIGAN,26,2011,June,Thunderstorm Wind,C,147,ST. CLAIR,DTX,16-JUN-11 16:55:00,EST-5,16-JUN-11 16:55:00,0,0,0,0,5.00K,0.00K,Newspaper,50.00,EG,,,,,,,,,,0,N,MARYSVILLE,0,N,MARYSVILLE,42.9,-82.48,42.9,-82.48,An isolated severe storm impacted Marysville.,Four power lines were brought down. Three of the lines fell onto lawns and the fourth was draped over a minivan.,CSV
201106,6,1803,201106,6,1805,53713,321944,MICHIGAN,26,2011,June,Hail,C,43,DICKINSON,MQT,06-JUN-11 18:03:00,CST-6,06-JUN-11 18:05:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.75,,,,,,,,,,,2.04,ESE,FELCH MTN,2.04,ESE,FELCH MTN,45.99,-87.79,45.99,-87.79,The passage of a low pressure trough through an unstable airmass caused severe thunderstorms with large hail over Dickinson County on the evening of the 6th.,,CSV
201106,6,1805,201106,6,1807,53713,321945,MICHIGAN,26,2011,June,Hail,C,43,DICKINSON,MQT,06-JUN-11 18:05:00,CST-6,06-JUN-11 18:07:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.00,,,,,,,,,,,0,N,HARDWOOD,0,N,HARDWOOD,45.97,-87.7,45.97,-87.7,The passage of a low pressure trough through an unstable airmass caused severe thunderstorms with large hail over Dickinson County on the evening of the 6th.,,CSV
201106,6,1845,201106,6,1915,53713,321946,MICHIGAN,26,2011,June,Heavy Rain,C,3,ALGER,MQT,06-JUN-11 18:45:00,EST-5,06-JUN-11 19:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,0,N,EBEN JCT,0,N,EBEN JCT,46.35,-86.97,46.35,-86.97,The passage of a low pressure trough through an unstable airmass caused severe thunderstorms with large hail over Dickinson County on the evening of the 6th.,The observer near Chatham measured 0.90 of an inch of rainfall in 30 minutes.,CSV
201106,7,515,201106,7,517,53714,321949,MICHIGAN,26,2011,June,Hail,C,43,DICKINSON,MQT,07-JUN-11 05:15:00,CST-6,07-JUN-11 05:17:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,3.74,SSW,GRANITE BLUFF,3.74,SSW,GRANITE BLUFF,45.9,-88.06,45.9,-88.06,An approaching warm front triggered a severe thunderstorm with large hail over Dickinson County on the morning of the 7th.,,CSV
201106,8,1405,201106,8,1408,53715,321958,MICHIGAN,26,2011,June,Hail,C,3,ALGER,MQT,08-JUN-11 14:05:00,EST-5,08-JUN-11 14:08:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.25,,,,,,,,,,,4.48,SW,MELSTRAND,4.48,SW,MELSTRAND,46.42,-86.48,46.42,-86.48,The passage of a strong cold front spawned scattered severe thunderstorms over the eastern half of Upper Michigan on the afternoon of the 8th.,Hail was from quarter to half dollar size.,CSV
201101,3,1600,201101,4,1900,48147,281027,MICHIGAN,26,2011,January,Winter Weather,Z,64,ALLEGAN,GRR,03-JAN-11 16:00:00,EST-5,04-JAN-11 19:00:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A clipper type system advanced toward the Great Lakes region from the west during the afternoon of January 3rd with snow beginning towards evening. Snow with a high water content falling on slightly below freezing road surfaces resulted in very slippery conditions over Western Lower Michigan during the evening hours of the third. A truck jack-knifed during the evening hours on Interstate 96 near Walker.,Three to four inches of snow was reported across Allegan county.,CSV
201105,23,1617,201105,23,1617,51656,307007,MICHIGAN,26,2011,May,Thunderstorm Wind,C,161,WASHTENAW,DTX,23-MAY-11 16:17:00,EST-5,23-MAY-11 16:17:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,1.68,WNW,ROWES CORNER,1.68,WNW,ROWES CORNER,42.19,-84.06,42.19,-84.06,Numerous severe thunderstorms impacted areas south of M-59.,Three to four inch diameter tree limbs reported blown down.,CSV
201105,23,1650,201105,23,1650,51656,307008,MICHIGAN,26,2011,May,Thunderstorm Wind,C,163,WAYNE,DTX,23-MAY-11 16:50:00,EST-5,23-MAY-11 16:50:00,0,0,0,0,0.00K,0.00K,Amateur Radio,50.00,EG,,,,,,,,,,.86,NE,SHELDON,.86,NE,SHELDON,42.28,-83.46,42.28,-83.46,Numerous severe thunderstorms impacted areas south of M-59.,A three to four inch diameter tree limb reported blown down.,CSV
201105,23,1520,201105,23,1520,51656,310104,MICHIGAN,26,2011,May,Thunderstorm Wind,C,99,MACOMB,DTX,23-MAY-11 15:20:00,EST-5,23-MAY-11 15:20:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.00,EG,,,,,,,,,,.86,SE,ROSEVILLE,.86,SE,ROSEVILLE,42.49,-82.89,42.49,-82.89,Numerous severe thunderstorms impacted areas south of M-59.,Trees were reported blown down.,CSV
201105,23,1658,201105,23,1658,51656,310105,MICHIGAN,26,2011,May,Thunderstorm Wind,C,161,WASHTENAW,DTX,23-MAY-11 16:58:00,EST-5,23-MAY-11 16:58:00,0,0,0,0,2.00K,0.00K,Trained Spotter,54.00,EG,,,,,,,,,,.69,S,YPSILANTI,.69,S,YPSILANTI,42.22,-83.62,42.22,-83.62,Numerous severe thunderstorms impacted areas south of M-59.,"Large tree limbs were reported down, along with damage to a church.",CSV
201105,23,1727,201105,23,1727,51656,310106,MICHIGAN,26,2011,May,Thunderstorm Wind,C,91,LENAWEE,DTX,23-MAY-11 17:27:00,EST-5,23-MAY-11 17:27:00,0,0,0,0,1.00K,0.00K,Law Enforcement,53.00,EG,,,,,,,,,,1.72,SW,TECUMSEH,1.72,SW,TECUMSEH,41.98,-83.95,41.98,-83.95,Numerous severe thunderstorms impacted areas south of M-59.,Trees were reported down.,CSV
201105,23,1730,201105,23,1730,51656,310107,MICHIGAN,26,2011,May,Thunderstorm Wind,C,91,LENAWEE,DTX,23-MAY-11 17:30:00,EST-5,23-MAY-11 17:30:00,0,0,0,0,1.00K,0.00K,Law Enforcement,54.00,EG,,,,,,,,,,.69,N,BRITTON,.69,N,BRITTON,41.99,-83.83,41.99,-83.83,Numerous severe thunderstorms impacted areas south of M-59.,Trees were reported down.,CSV
201105,23,1730,201105,23,1730,51656,310108,MICHIGAN,26,2011,May,Thunderstorm Wind,C,91,LENAWEE,DTX,23-MAY-11 17:30:00,EST-5,23-MAY-11 17:30:00,0,0,0,0,2.00K,0.00K,Law Enforcement,54.00,EG,,,,,,,,,,2.92,NE,RIDGEWAY,2.92,NE,RIDGEWAY,42.03,-83.83,42.03,-83.83,Numerous severe thunderstorms impacted areas south of M-59.,Trees were reported down.,CSV
201105,23,1917,201105,23,1917,51656,310109,MICHIGAN,26,2011,May,Thunderstorm Wind,C,163,WAYNE,DTX,23-MAY-11 19:17:00,EST-5,23-MAY-11 19:17:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.00,EG,,,,,,,,,,1.38,N,FLAT ROCK,1.38,N,FLAT ROCK,42.1,-83.27,42.1,-83.27,Numerous severe thunderstorms impacted areas south of M-59.,Numerous Trees were reported down.,CSV
201105,23,1515,201105,23,1515,51656,310110,MICHIGAN,26,2011,May,Thunderstorm Wind,C,99,MACOMB,DTX,23-MAY-11 15:15:00,EST-5,23-MAY-11 15:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,56.00,EG,,,,,,,,,,2.04,W,ROSEVILLE,2.04,W,ROSEVILLE,42.5,-82.94,42.5,-82.94,Numerous severe thunderstorms impacted areas south of M-59.,Large tree limbs were reported down.,CSV
201105,23,1110,201105,23,1110,51656,311621,MICHIGAN,26,2011,May,Thunderstorm Wind,C,125,OAKLAND,DTX,23-MAY-11 11:10:00,EST-5,23-MAY-11 11:10:00,0,0,0,0,0.00K,0.00K,Broadcast Media,52.00,EG,,,,,,,,,,1.47,SSW,OAK PARK,1.47,SSW,OAK PARK,42.45,-83.24,42.45,-83.24,Numerous severe thunderstorms impacted areas south of M-59.,A tree was reported down.,CSV
201105,23,1508,201105,23,1508,51656,311622,MICHIGAN,26,2011,May,Hail,C,163,WAYNE,DTX,23-MAY-11 15:08:00,EST-5,23-MAY-11 15:08:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,2.58,NW,HAMTRAMCK,2.58,NW,HAMTRAMCK,42.41,-83.08,42.41,-83.08,Numerous severe thunderstorms impacted areas south of M-59.,,CSV
201105,23,1627,201105,23,1627,51656,311623,MICHIGAN,26,2011,May,Hail,C,161,WASHTENAW,DTX,23-MAY-11 16:27:00,EST-5,23-MAY-11 16:27:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,.69,N,ROWES CORNER,.69,N,ROWES CORNER,42.19,-84.03,42.19,-84.03,Numerous severe thunderstorms impacted areas south of M-59.,,CSV
201101,3,1600,201101,4,1900,48147,281034,MICHIGAN,26,2011,January,Winter Weather,Z,72,KALAMAZOO,GRR,03-JAN-11 16:00:00,EST-5,04-JAN-11 19:00:00,0,0,0,0,,,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A clipper type system advanced toward the Great Lakes region from the west during the afternoon of January 3rd with snow beginning towards evening. Snow with a high water content falling on slightly below freezing road surfaces resulted in very slippery conditions over Western Lower Michigan during the evening hours of the third. A truck jack-knifed during the evening hours on Interstate 96 near Walker.,A section of US-131 was closed between Business-131 and D Avenue due to multiple slideoffs and accidents from two to three inches of heavy wet snow.,CSV
201105,25,950,201105,26,1700,52244,311636,MICHIGAN,26,2011,May,Flood,C,163,WAYNE,DTX,25-MAY-11 09:50:00,EST-5,26-MAY-11 17:00:00,0,0,0,0,100.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,2.48,NW,CHERRY HILL,2.53,NNW,GROSSE PT SHRS,42.3201,-83.5703,42.448,-82.8781,Two to four inches of rain fell along the I-94 corridor leading to flooding.,Numerous streets and homes flooded across the county.,CSV
201105,15,1200,201105,16,2200,53149,317961,MICHIGAN,26,2011,May,Flood,C,87,LAPEER,DTX,15-MAY-11 12:00:00,EST-5,16-MAY-11 22:00:00,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,1.83,SSW,ATTICA,3.34,SW,CLIFFORD,43.0042,-83.1782,43.2954,-83.205,"Three to five inches of rain over the weekend lead to flooding. Several roads were closed, mostly from Mill Creek overflowing its banks.",,CSV
201106,8,1332,201106,8,1338,54204,325678,MICHIGAN,26,2011,June,Hail,C,137,OTSEGO,APX,08-JUN-11 13:32:00,EST-5,08-JUN-11 13:38:00,0,0,0,0,0.00K,0.00K,NWS Employee,1.00,,,,,,,,,,,4,W,GAYLORD,1.69,SE,GAYLORD,45.03,-84.7619,45.01,-84.66,"Another day of thunderstorms in Northern Michigan, though considerably more widespread and stronger than the day before.  A cold front moved into the hot and humid airmass still in place across the region, triggering numerous severe thunderstorms.",,CSV
201106,8,1345,201106,8,1351,54204,325684,MICHIGAN,26,2011,June,Thunderstorm Wind,C,119,MONTMORENCY,APX,08-JUN-11 13:45:00,EST-5,08-JUN-11 13:51:00,0,0,0,0,7.00K,0.00K,Other Federal Agency,62.00,MG,,,,,,,,,,10.53,N,ATLANTA,8.49,NNW,ATLANTA,45.1499,-84.1893,45.1198,-84.1889,"Another day of thunderstorms in Northern Michigan, though considerably more widespread and stronger than the day before.  A cold front moved into the hot and humid airmass still in place across the region, triggering numerous severe thunderstorms.",A 71 mph wind gust was measured by USFS equipment near Clear Lake State Park.  Trees were downed on Ellison Road and near Canada Creek Ranch.,CSV
201106,8,1354,201106,8,1355,54204,325689,MICHIGAN,26,2011,June,Hail,C,141,PRESQUE ISLE,APX,08-JUN-11 13:54:00,EST-5,08-JUN-11 13:55:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.75,,,,,,,,,,,.45,E,ROGERS CITY,.45,E,ROGERS CITY,45.419,-83.8209,45.419,-83.8209,"Another day of thunderstorms in Northern Michigan, though considerably more widespread and stronger than the day before.  A cold front moved into the hot and humid airmass still in place across the region, triggering numerous severe thunderstorms.",,CSV
